ID,session_type,type
167825427356682,bilendi,success
167825422979177,bilendi,success
167825426195549,bilendi,success
167825428066348,bilendi,success
167825428489277,bilendi,success
167825385055351,bilendi,success
167825437863025,bilendi,success
167825433818150,bilendi,screen out
167825428066348,bilendi,success
167825437579348,bilendi,success
166687839036473,bilendi,success
166707651811409,bilendi,success
167825384095751,bilendi,screen out
167825430709304,bilendi,screen out
167825382856722,bilendi,success
167825423019115,bilendi,success
167825423028332,bilendi,success
167825427971113,bilendi,screen out
167755148586060,bilendi,success
167825380857887,bilendi,success
167825384880236,bilendi,success
166527086074997,bilendi,success
167825431906377,bilendi,success
167825380618245,bilendi,success
167825385685081,bilendi,screen out
167825430494239,bilendi,success
167825380376678,bilendi,success
166705851829345,bilendi,success
167825427730465,bilendi,screen out
167321359266914,bilendi,success
167825380649996,bilendi,success
167825427363852,bilendi,success
167825430594605,bilendi,success
167825381513289,bilendi,success
167825385317397,bilendi,success
167825383226422,bilendi,success
166707650908216,bilendi,success
167825426411620,bilendi,success
167825430947928,bilendi,screen out
167825426329698,bilendi,success
167321359781950,bilendi,success
167755120037936,bilendi,screen out
167825437876227,bilendi,success
167825423931396,bilendi,success
167298182824984,bilendi,success
167755151494201,bilendi,success
166706714372104,bilendi,success
167825428142129,bilendi,success
167825381136432,bilendi,success
167825437877254,bilendi,screen out
167755119816809,bilendi,success
167825423792128,bilendi,success
167825431140355,bilendi,success
166687837696066,bilendi,success
167298183746636,bilendi,success
167825422797920,bilendi,success
166707110719497,bilendi,screen out
167326047428642,bilendi,success
167125427289088,bilendi,screen out
167825429945468,bilendi,success
167825427619866,bilendi,screen out
167755150660639,bilendi,success
167322098381901,bilendi,success
167825432341603,bilendi,success
167125429449762,bilendi,success
167825422857314,bilendi,success
167825434837065,bilendi,success
166705855935578,bilendi,screen out
167825381585998,bilendi,success
167125458030712,bilendi,success
167825429327965,bilendi,success
167825424299026,bilendi,success
167825431007332,bilendi,success
167825429226586,bilendi,success
167825437250608,bilendi,success
167323564906512,bilendi,success
167825436580950,bilendi,success
167755148034091,bilendi,screen out
167323566050351,bilendi,success
164115708232708,bilendi,screen out
167298146667591,bilendi,success
167825422597202,bilendi,success
167323565462553,bilendi,screen out
167825380387944,bilendi,success
167322098605177,bilendi,success
167321337060449,bilendi,screen out
167755119008853,bilendi,success
167825380355169,bilendi,success
167825426280545,bilendi,success
167825425335357,bilendi,screen out
167321333532731,bilendi,success
167825422483532,bilendi,success
167755153314868,bilendi,success
167323140264046,bilendi,screen out
167825424412694,bilendi,success
166705831772258,bilendi,success
167825425993811,bilendi,success
167825380439146,bilendi,screen out
167125458205718,bilendi,success
167825385629775,bilendi,success
167325805124676,bilendi,success
167825385211911,bilendi,screen out
167825427820581,bilendi,success
167321360568437,bilendi,success
167825421903928,bilendi,success
166687835720709,bilendi,screen out
167321361182818,bilendi,success
167825423511672,bilendi,success
167125456709685,bilendi,success
167825385693279,bilendi,screen out
166611697839192,bilendi,success
167755119170682,bilendi,success
167825380365411,bilendi,success
167825422267461,bilendi,screen out
167825384159253,bilendi,success
167755119848562,bilendi,success
167825431535662,bilendi,success
164295163743329,bilendi,screen out
167755148870747,bilendi,success
167755119125617,bilendi,success
167298185235487,bilendi,success
167825430972509,bilendi,success
167325806364708,bilendi,success
167825380336734,bilendi,screen out
167211531342872,bilendi,screen out
167825382963223,bilendi,success
167825430723644,bilendi,success
167755153177705,bilendi,success
167298183044170,bilendi,success
167825380659214,bilendi,success
167825430778945,bilendi,success
167825429486690,bilendi,success
167825436751981,bilendi,success
167755150039076,bilendi,success
167825428794445,bilendi,success
166707623944245,bilendi,success
167825423180912,bilendi,success
167825380487282,bilendi,success
167323140422688,bilendi,success
167825430629423,bilendi,screen out
167326049161280,bilendi,success
167825423828993,bilendi,screen out
167755149709327,bilendi,success
167825383195693,bilendi,screen out
167825431358492,bilendi,success
167825423709310,bilendi,screen out
167755149646858,bilendi,success
167755149205627,bilendi,screen out
167755150299229,bilendi,screen out
167825424070664,bilendi,success
167825429716076,bilendi,screen out
167825431594038,bilendi,success
167322067280945,bilendi,screen out
167755153315897,bilendi,success
167321358961707,bilendi,screen out
167825382717448,bilendi,success
167125427196992,bilendi,success
166527056540694,bilendi,success
167825382663294,bilendi,screen out
166707623801949,bilendi,success
167825384155156,bilendi,success
167825431915596,bilendi,success
167322098226203,bilendi,success
167825385496642,bilendi,success
167825425798218,bilendi,success
167325805834264,bilendi,success
167298147464289,bilendi,success
167825383164968,bilendi,success
167825437875327,bilendi,success
167825381997660,bilendi,success
167825382572145,bilendi,success
164056117922896,bilendi,screen out
166527081577558,bilendi,screen out
166611697464355,bilendi,screen out
167755151578189,bilendi,success
166705831658553,bilendi,success
167825437875200,bilendi,success
167825430937686,bilendi,success
167825437874299,bilendi,screen out
166706692098077,bilendi,success
167323567079475,bilendi,success
167755151608913,bilendi,success
167825437877253,bilendi,success
167323566670864,bilendi,success
164115732465739,bilendi,success
167825437875200,bilendi,success
167755120116811,bilendi,success
167825424730144,bilendi,success
166706691833943,bilendi,screen out
164115708787733,bilendi,success
167321361216631,bilendi,screen out
167825426810999,bilendi,screen out
167322067136515,bilendi,success
166705851618377,bilendi,success
167825423323251,bilendi,screen out
167825437048867,bilendi,success
164212405793857,bilendi,screen out
167323566327840,bilendi,screen out
167825423215729,bilendi,screen out
167825430969436,bilendi,success
166705852089355,bilendi,success
167755147965469,bilendi,screen out
167755118817329,bilendi,success
167825380522105,bilendi,success
167825424597021,bilendi,success
167825380382823,bilendi,success
167323566855283,bilendi,success
167825427531797,bilendi,success
166705856655409,bilendi,success
167825430675508,bilendi,success
167825380815902,bilendi,success
166707649603659,bilendi,success
167322066868278,bilendi,screen out
166706690861060,bilendi,success
167211468958720,bilendi,success
167325806136447,bilendi,screen out
167325806136447,bilendi,screen out
166707651399756,bilendi,screen out
166687815937084,bilendi,screen out
167298148299801,bilendi,success
167825380637706,bilendi,success
167326047264861,bilendi,screen out
167825426369635,bilendi,success
166707623924771,bilendi,success
167825428746316,bilendi,success
166705831688264,bilendi,screen out
167755151531074,bilendi,success
167325804026954,bilendi,success
167825436131348,bilendi,success
167825380715540,bilendi,screen out
167825381354555,bilendi,success
167755153314870,bilendi,success
167323566326815,bilendi,success
167298184786997,bilendi,success
167323565092896,bilendi,success
166707650368626,bilendi,success
167322097051775,bilendi,success
167755119422506,bilendi,success
167211532378157,bilendi,success
167825425073201,bilendi,success
167211530135665,bilendi,success
167298182744072,bilendi,success
167825430273043,bilendi,success
166707111056431,bilendi,screen out
166527082123311,bilendi,success
166706715687950,bilendi,success
167825427611672,bilendi,success
167825426671728,bilendi,success
167323140743256,bilendi,success
167825380373605,bilendi,success
167322098409556,bilendi,screen out
167825424804900,bilendi,screen out
167322066914366,bilendi,success
167825427120255,bilendi,screen out
166527055924303,bilendi,success
167825435835505,bilendi,success
167825437048868,bilendi,success
167825382976538,bilendi,success
167755118907460,bilendi,success
167211531980880,bilendi,success
167322098068594,bilendi,success
167322098275370,bilendi,screen out
167755150132285,bilendi,screen out
167825430589484,bilendi,success
167211533884502,bilendi,success
166611698836545,bilendi,screen out
167825384689734,bilendi,success
167825431323668,bilendi,success
167825427407885,bilendi,success
166705852418092,bilendi,screen out
167325804392556,bilendi,success
167322068089872,bilendi,success
167825383313484,bilendi,success
167211532898412,bilendi,success
166611697933418,bilendi,success
167322098296879,bilendi,success
167321361142859,bilendi,success
167825382728714,bilendi,success
167321361142859,bilendi,success
167298148301850,bilendi,screen out
167825422003259,bilendi,success
167325806195764,bilendi,success
167755147932693,bilendi,screen out
167755152951328,bilendi,screen out
166611698392147,bilendi,success
167825433734174,bilendi,success
166706714640459,bilendi,success
166687837022252,bilendi,screen out
167326047790195,bilendi,success
167825423663228,bilendi,screen out
166706715280410,bilendi,success
167825382229090,bilendi,screen out
167825426619503,bilendi,screen out
167322067909678,bilendi,success
167825431155718,bilendi,success
167298182007924,bilendi,success
167298180938847,bilendi,success
167825422258243,bilendi,screen out
167825383907449,bilendi,success
167755119922190,bilendi,success
167755119595585,bilendi,success
166705853571191,bilendi,screen out
167825380527226,bilendi,success
167322098984052,bilendi,success
167825437880330,bilendi,screen out
166705854477411,bilendi,screen out
166706691367022,bilendi,success
166687839263862,bilendi,screen out
167321332616217,bilendi,screen out
167321358443584,bilendi,success
167322097487956,bilendi,screen out
167755151110269,bilendi,success
167917388977163,bilendi,screen out
167917339548788,bilendi,success
167917339954218,bilendi,success
167917383939077,bilendi,success
167917339926565,bilendi,success
167917341851657,bilendi,success
166611616561249,bilendi,success
167917383513201,bilendi,success
167917341342763,bilendi,success
167917379106932,bilendi,screen out
167825427160065,bilendi,screen out
167917379425310,bilendi,success
167917341619300,bilendi,success
167917383992328,bilendi,success
167917382622236,bilendi,success
167917340969039,bilendi,screen out
167917382396010,bilendi,success
167917382808630,bilendi,success
167917384690798,bilendi,success
167917380206678,bilendi,success
167917380623467,bilendi,success
167917382449270,bilendi,success
167917382505474,bilendi,success
167917379284999,bilendi,screen out
167917340514429,bilendi,screen out
166706716427348,bilendi,screen out
167755150338149,bilendi,success
167917382765616,bilendi,success
167917379297289,bilendi,screen out
167917340288086,bilendi,success
167755150800954,bilendi,success
167917378828395,bilendi,success
167917380788346,bilendi,success
167917388972040,bilendi,screen out
167917340823597,bilendi,success
167917387027516,bilendi,screen out
167917340677138,bilendi,screen out
167917386836013,bilendi,success
167917384867859,bilendi,screen out
167917340231759,bilendi,success
167917340404842,bilendi,success
166687815037043,bilendi,success
167917382717480,bilendi,success
166611697528869,bilendi,screen out
167917388978188,bilendi,screen out
167825436368952,bilendi,success
167917384531015,bilendi,success
166706715712531,bilendi,screen out
167917381749813,bilendi,screen out
167917382499329,bilendi,screen out
167917341972515,bilendi,screen out
167917340670993,bilendi,screen out
167917341861899,bilendi,screen out
167917340282965,bilendi,success
167917383646328,bilendi,success
167917384918045,bilendi,screen out
167917380922376,bilendi,success
167917380118603,bilendi,success
167917339232321,bilendi,success
167825434533953,bilendi,success
167325804211292,bilendi,success
167917379135609,bilendi,success
167825383034908,bilendi,success
167917383858177,bilendi,screen out
167917379333134,bilendi,success
167323139569758,bilendi,screen out
167322098023526,bilendi,success
167917340324956,bilendi,success
167323565757524,bilendi,success
167326049502237,bilendi,success
167323565455380,bilendi,success
167917387121728,bilendi,screen out
167917384517700,bilendi,screen out
167917388895345,bilendi,success
167917382466682,bilendi,success
167917341298721,bilendi,success
167322067273771,bilendi,success
167917339985967,bilendi,success
167917339764751,bilendi,screen out
167326048060472,bilendi,success
166611699007596,bilendi,success
167917340896319,bilendi,success
167917388925051,bilendi,screen out
167917379273733,bilendi,screen out
166611698707495,bilendi,success
167323140539486,bilendi,success
167917384973354,bilendi,success
167917339483237,bilendi,screen out
166706714373130,bilendi,success
167917342090304,bilendi,success
167917380123724,bilendi,success
167917382484093,bilendi,success
167323566775353,bilendi,screen out
167917384585299,bilendi,screen out
167825382723593,bilendi,success
167917380261978,bilendi,success
167917384826890,bilendi,success
167917382337633,bilendi,success
167917384591444,bilendi,success
167917340062778,bilendi,success
167917379348497,bilendi,screen out
167917385002037,bilendi,success
167326047346694,bilendi,success
167917340825646,bilendi,success
167326048088128,bilendi,success
167917382539271,bilendi,success
167917341068395,bilendi,success
167917340903489,bilendi,success
167323566091324,bilendi,success
167917383698554,bilendi,success
167917382539271,bilendi,success
167298185245732,bilendi,success
166707650576440,bilendi,success
167917382539271,bilendi,success
167917381746740,bilendi,success
166706715984990,bilendi,screen out
167917383284836,bilendi,screen out
167917382539271,bilendi,success
167917382539271,bilendi,success
167917384770685,bilendi,success
166687816680536,bilendi,success
164056118267931,bilendi,success
167211532820571,bilendi,success
167323566671890,bilendi,success
167825423015018,bilendi,screen out
167917340238928,bilendi,success
167917339887645,bilendi,success
167917379782714,bilendi,success
167326049464432,bilendi,success
167917382727721,bilendi,success
167755118542970,bilendi,success
167917340789798,bilendi,screen out
167917339246660,bilendi,success
167917380777079,bilendi,success
167917380174930,bilendi,success
167825427480594,bilendi,success
166611697608751,bilendi,success
166527055328319,bilendi,screen out
167755119466548,bilendi,success
166707650826267,bilendi,screen out
167825435663465,bilendi,success
166707110746128,bilendi,success
167917340209229,bilendi,success
167322067065966,bilendi,success
167211468331090,bilendi,screen out
167917383499886,bilendi,success
167755147862021,bilendi,screen out
166707109527658,bilendi,success
167917341016156,bilendi,screen out
167825429876852,bilendi,success
166706717586534,bilendi,screen out
167825429173337,bilendi,success
167917383429226,bilendi,success
167755148939358,bilendi,screen out
167825432146006,bilendi,success
167211532126325,bilendi,screen out
167323566342178,bilendi,success
166611618666540,bilendi,screen out
166705852079111,bilendi,success
167825382659197,bilendi,success
166705852393509,bilendi,success
167917339523182,bilendi,screen out
167211532039264,bilendi,success
167323565669435,bilendi,success
166527055605762,bilendi,screen out
167917382539271,bilendi,screen out
167326047274084,bilendi,success
167325804467203,bilendi,success
167917380500581,bilendi,success
167917382539271,bilendi,success
166706716698647,bilendi,screen out
167917340555266,bilendi,success
167917382975567,bilendi,screen out
166707110784051,bilendi,success
167323565597746,bilendi,success
167917379129464,bilendi,success
167917382539271,bilendi,success
167322096998511,bilendi,screen out
167917382539271,bilendi,success
166611616111652,bilendi,success
167917382539271,bilendi,success
167917383012436,bilendi,success
167917379273733,bilendi,success
167917382539271,bilendi,success
167917381641258,bilendi,success
166611618193465,bilendi,success
167917380197460,bilendi,screen out
167917339938856,bilendi,success
167917339447392,bilendi,success
167917379546155,bilendi,success
167322098912343,bilendi,success
166527081737228,bilendi,screen out
166527085124700,bilendi,success
167825423542393,bilendi,success
167755153227896,bilendi,success
167323140258921,bilendi,success
167917382773810,bilendi,screen out
166687836426311,bilendi,success
167917388994582,bilendi,screen out
166707111914582,bilendi,success
167917388670005,bilendi,success
167322097675273,bilendi,success
167917341282333,bilendi,success
167917381746739,bilendi,success
167125456704564,bilendi,success
167917382539271,bilendi,success
167825380922406,bilendi,success
167917341027424,bilendi,success
167917382539271,bilendi,success
166611618109460,bilendi,success
167917382539271,bilendi,success
167825424975917,bilendi,success
167917382539271,bilendi,success
167917342097478,bilendi,success
167755119599683,bilendi,success
167917382539271,bilendi,success
166706714744919,bilendi,success
167917339738122,bilendi,screen out
167917382539271,bilendi,success
167917382586388,bilendi,success
167917382539271,bilendi,success
